rib_index,side,point_index,x,y,z
4,L,1,-3.04161099999999,2.57657399999999,-1.79809299999999
4,L,2,-5.35876999999999,4.928123,-3.775126
4,L,3,-7.01679999999999,7.05915399999999,-5.91905300000002
4,L,4,-8.08102400000001,8.974169,-8.217828
4,L,5,-8.61676399999999,10.677675,-10.659406
4,L,6,-8.68934300000001,12.174177,-13.231741
4,L,7,-8.36408299999999,13.468178,-15.922789
4,L,8,-7.70630800000004,14.564185,-18.720504
4,L,9,-6.781341,15.466702,-21.61284
4,L,10,-5.65450300000003,16.180235,-24.587752
4,L,11,-4.39111800000001,16.709287,-27.633194
4,L,12,-3.05648400000001,17.058365,-30.737121
4,L,13,-1.70075300000002,17.231972,-33.887489
4,L,14,-0.333024000000023,17.234615,-37.07225
4,L,15,1.04449499999998,17.070798,-40.27936
4,L,16,2.42959300000001,16.745026,-43.496774
4,L,17,3.82006200000001,16.261803,-46.712445
4,L,18,5.21369299999998,15.625636,-49.914329
4,L,19,6.60827599999999,14.841028,-53.09038
4,L,20,8.00160099999999,13.912485,-56.228553
4,L,21,9.39146,12.844512,-59.316802
4,L,22,10.775642,11.641614,-62.343082
4,L,23,12.15194,10.308295,-65.295348
4,L,24,13.518143,8.84906099999999,-68.161554
4,L,25,14.872252,7.268417,-70.931347
4,L,26,16.214384,5.57086699999999,-73.603769
4,L,27,17.545878,3.76091599999999,-76.181098
4,L,28,18.868089,1.84307099999999,-78.665615
4,L,29,20.182371,-0.178166000000004,-81.059601
4,L,30,21.490078,-2.298288,-83.365337
4,L,31,22.792565,-4.51279,-85.585105
4,L,32,24.091186,-6.817168,-87.721185
4,L,33,25.387296,-9.206917,-89.77586
4,L,34,26.682248,-11.677532,-91.751409
4,L,35,27.977397,-14.224507,-93.650116
4,L,36,29.274098,-16.843338,-95.474259
4,L,37,30.573704,-19.52952,-97.226122
4,L,38,31.877571,-22.278548,-98.907984
4,L,39,33.187052,-25.085917,-100.522128
4,L,40,34.503503,-27.947122,-102.070834
4,L,41,35.828276,-30.857658,-103.556384
4,L,42,37.162727,-33.813019,-104.981059
4,L,43,38.50821,-36.808702,-106.34714
4,L,44,39.866079,-39.840201,-107.656908
4,L,45,41.237688,-42.903011,-108.912645
4,L,46,42.624393,-45.992628,-110.116632
4,L,47,44.027547,-49.104545,-111.271149
4,L,48,45.448505,-52.234259,-112.378479
4,L,49,46.888606,-55.377264,-113.440901
4,L,50,48.348352,-58.529056,-114.460699
4,L,51,49.826937,-61.685553,-115.439513
4,L,52,51.323449,-64.845018,-116.375461
4,L,53,52.836971,-68.006512,-117.265452
4,L,54,54.366589,-71.169101,-118.106394
4,L,55,55.911388,-74.331847,-118.895195
4,L,56,57.470454,-77.493816,-119.628764
4,L,57,59.042871,-80.654071,-120.304008
4,L,58,60.627725,-83.811676,-120.917836
4,L,59,62.224101,-86.965695,-121.467155
4,L,60,63.831084,-90.115192,-121.948875
4,L,61,65.447758,-93.259231,-122.359902
4,L,62,67.07321,-96.396877,-122.697145
4,L,63,68.706525,-99.527192,-122.957513
4,L,64,70.346787,-102.649242,-123.137912
4,L,65,71.993081,-105.762089,-123.235252
4,L,66,73.644494,-108.864799,-123.246441
4,L,67,75.300109,-111.956435,-123.168386
4,L,68,76.959013,-115.03606,-122.997996
4,L,69,78.62029,-118.10274,-122.732179
4,L,70,80.283026,-121.155538,-122.367843
4,L,71,81.946305,-124.193519,-121.901895
4,L,72,83.609213,-127.215745,-121.331245
4,L,73,85.270835,-130.221281,-120.652816
4,L,74,86.930256,-133.209191,-119.865628
4,L,75,88.586561,-136.17854,-118.972877
4,L,76,90.238836,-139.12839,-117.978256
4,L,77,91.886166,-142.057807,-116.885458
4,L,78,93.527635,-144.965854,-115.698173
4,L,79,95.162329,-147.851594,-114.420094
4,L,80,96.789333,-150.714093,-113.054915
4,L,81,98.407732,-153.552414,-111.606326
4,L,82,100.016611,-156.365621,-110.07802
4,L,83,101.615057,-159.152778,-108.473689
4,L,84,103.202152,-161.912949,-106.797025
4,L,85,104.776984,-164.645199,-105.051721
4,L,86,106.338636,-167.34859,-103.241469
4,L,87,107.886195,-170.022187,-101.36996
4,L,88,109.418745,-172.665055,-99.440888
4,L,89,110.935371,-175.276256,-97.457944
4,L,90,112.435159,-177.854856,-95.42482
4,L,91,113.917194,-180.399917,-93.34521
4,L,92,115.38056,-182.910505,-91.222804
4,L,93,116.824344,-185.385683,-89.061295
4,L,94,118.24763,-187.824515,-86.864375
4,L,95,119.649503,-190.226065,-84.635736
4,L,96,121.029049,-192.589397,-82.379072
4,L,97,122.385352,-194.913575,-80.098073
4,L,98,123.717499,-197.197663,-77.796432
4,L,99,125.024573,-199.440725,-75.477841
4,R,0,0,0,0
4,R,1,-3.04161099999999,1.45079700000001,2.89811999999998
4,R,2,-5.35876999999999,2.74852200000001,5.80262199999999
4,R,3,-7.01679999999999,3.896664,8.71241199999997
4,R,4,-8.08102400000001,4.89871600000001,11.626392
4,R,5,-8.61676399999999,5.758168,14.543466
4,R,6,-8.68934300000001,6.478511,17.46254
4,R,7,-8.36408299999999,7.063237,20.382517
4,R,8,-7.70630800000004,7.51583600000001,23.302301
4,R,9,-6.781341,7.8398,26.220796
4,R,10,-5.65450300000003,8.03862000000001,29.136906
4,R,11,-4.39111800000001,8.115787,32.049535
4,R,12,-3.05648400000001,8.074792,34.957587
4,R,13,-1.70075300000002,7.91912600000001,37.859967
4,R,14,-0.333024000000023,7.65228,40.755578
4,R,15,1.04449499999998,7.27774500000001,43.643325
4,R,16,2.42959300000001,6.799013,46.522111
4,R,17,3.82006200000001,6.21957400000001,49.390841
4,R,18,5.21369299999998,5.54292000000001,52.248418
4,R,19,6.60827599999999,4.772542,55.093747
4,R,20,8.00160099999999,3.91193,57.925732
4,R,21,9.39146,2.96457700000001,60.743276
4,R,22,10.775642,1.933972,63.545284
4,R,23,12.15194,0.82360700000001,66.33066
4,R,24,13.518143,-0.36305999999999,69.098248
4,R,25,14.872252,-1.623611,71.845024
4,R,26,16.214384,-2.956839,74.565796
4,R,27,17.545878,-4.36160099999999,77.255247
4,R,28,18.868089,-5.836759,79.90806
4,R,29,20.182371,-7.38117099999999,82.51892
4,R,30,21.490078,-8.993697,85.08251
4,R,31,22.792565,-10.673197,87.593514
4,R,32,24.091186,-12.41853,90.046616
4,R,33,25.387296,-14.228555,92.436499
4,R,34,26.682248,-16.102133,94.757847
4,R,35,27.977397,-18.038123,97.005344
4,R,36,29.274098,-20.035385,99.173674
4,R,37,30.573704,-22.092778,101.257542
4,R,38,31.877571,-24.209161,103.253234
4,R,39,33.187052,-26.383395,105.159674
4,R,40,34.503503,-28.614338,106.976035
4,R,41,35.828276,-30.900851,108.701489
4,R,42,37.162727,-33.241793,110.335211
4,R,43,38.50821,-35.636023,111.876372
4,R,44,39.866079,-38.082401,113.324147
4,R,45,41.237688,-40.579787,114.677708
4,R,46,42.624393,-43.127041,115.936229
4,R,47,44.027547,-45.723021,117.098882
4,R,48,45.448505,-48.366588,118.164841
4,R,49,46.888606,-51.0566,119.133278
4,R,50,48.348352,-53.791884,120.003399
4,R,51,49.826937,-56.570157,120.775401
4,R,52,51.323449,-59.387823,121.450666
4,R,53,52.836971,-62.24121,122.030642
4,R,54,54.366589,-65.126644,122.51678
4,R,55,55.911388,-68.040453,122.910527
4,R,56,57.470454,-70.978964,123.213333
4,R,57,59.042871,-73.938505,123.426649
4,R,58,60.627725,-76.915402,123.551921
4,R,59,62.224101,-79.905983,123.590601
4,R,60,63.831084,-82.906575,123.544138
4,R,61,65.447758,-85.913506,123.41398
4,R,62,67.07321,-88.923102,123.201576
4,R,63,68.706525,-91.931691,122.908377
4,R,64,70.346787,-94.9356,122.535831
4,R,65,71.993081,-97.931157,122.085387
4,R,66,73.644494,-100.914689,121.558496
4,R,67,75.300109,-103.882522,120.956605
4,R,68,76.959013,-106.830984,120.281165
4,R,69,78.62029,-109.756403,119.533624
4,R,70,80.283026,-112.655106,118.715431
4,R,71,81.946305,-115.523419,117.828037
4,R,72,83.609213,-118.357671,116.872891
4,R,73,85.270835,-121.154562,115.851421
4,R,74,86.930256,-123.913571,114.764911
4,R,75,88.586561,-126.635427,113.614581
4,R,76,90.238836,-129.320864,112.401648
4,R,77,91.886166,-131.970617,111.12733
4,R,78,93.527635,-134.585422,109.792845
4,R,79,95.162329,-137.166013,108.39941
4,R,80,96.789333,-139.713125,106.948245
4,R,81,98.407732,-142.227493,105.440566
4,R,82,100.016611,-144.709851,103.877592
4,R,83,101.615057,-147.160935,102.260541
4,R,84,103.202152,-149.581479,100.59063
4,R,85,104.776984,-151.972218,98.869079
4,R,86,106.338636,-154.333887,97.097103
4,R,87,107.886195,-156.667221,95.275923
4,R,88,109.418745,-158.972955,93.406754
4,R,89,110.935371,-161.251823,91.490817
4,R,90,112.435159,-163.504561,89.529327
4,R,91,113.917194,-165.731903,87.523505
4,R,92,115.38056,-167.934584,85.474566
4,R,93,116.824344,-170.113338,83.38373
4,R,94,118.24763,-172.268902,81.252214
4,R,95,119.649503,-174.402009,79.081236
4,R,96,121.029049,-176.513395,76.872015
4,R,97,122.385352,-178.603793,74.625768
4,R,98,123.717499,-180.67394,72.343713
4,R,99,125.024573,-182.72457,70.027068
5,L,0,0,0,0
5,L,1,-2.97064499999999,0.700794999999999,-3.02187400000003
5,L,2,-5.59333900000001,1.27082299999999,-6.06904900000001
5,L,3,-7.87917900000002,1.712271,-9.13801799999999
5,L,4,-9.83926300000002,2.027325,-12.225269
5,L,5,-11.484689,2.21817,-15.327293
5,L,6,-12.826554,2.286992,-18.440581
5,L,7,-13.875957,2.23597700000001,-21.561622
5,L,8,-14.643995,2.067311,-24.686908
5,L,9,-15.141765,1.783179,-27.812928
5,L,10,-15.380366,1.385768,-30.936172
5,L,11,-15.370895,0.877263999999997,-34.053132
5,L,12,-15.124579,0.259850999999998,-37.160297
5,L,13,-14.656516,-0.464282999999995,-40.254158
5,L,14,-13.986229,-1.29295399999999,-43.331204
5,L,15,-13.133487,-2.223975,-46.387927
5,L,16,-12.118057,-3.25516,-49.420817
5,L,17,-10.959706,-4.38432400000001,-52.426363
5,L,18,-9.678203,-5.609281,-55.401057
5,L,19,-8.29331500000001,-6.927845,-58.341388
5,L,20,-6.82480900000002,-8.33783,-61.243847
5,L,21,-5.29245400000002,-9.83705,-64.104925
5,L,22,-3.71601600000002,-11.42332,-66.921111
5,L,23,-2.11526500000002,-13.094453,-69.688895
5,L,24,-0.508550000000014,-14.848264,-72.404769
5,L,25,1.09824700000001,-16.682567,-75.065303
5,L,26,2.70572199999998,-18.595176,-77.667658
5,L,27,4.314528,-20.583905,-80.209257
5,L,28,5.92531600000001,-22.646569,-82.687525
5,L,29,7.53874100000002,-24.780982,-85.099885
5,L,30,9.15545300000002,-26.984957,-87.443762
5,L,31,10.776106,-29.256309,-89.716581
5,L,32,12.401351,-31.592852,-91.915765
5,L,33,14.031842,-33.9924,-94.03874
5,L,34,15.66823,-36.452768,-96.082929
5,L,35,17.311168,-38.971769,-98.045757
5,L,36,18.961308,-41.547218,-99.924648
5,L,37,20.619303,-44.176929,-101.717026
5,L,38,22.285804,-46.858716,-103.420316
5,L,39,23.961465,-49.590394,-105.032054
5,L,40,25.646938,-52.369775,-106.552995
5,L,41,27.342876,-55.194675,-107.987539
5,L,42,29.049929,-58.062908,-109.340282
5,L,43,30.768752,-60.972288,-110.61582
5,L,44,32.499996,-63.920629,-111.818747
5,L,45,34.244313,-66.905744,-112.953658
5,L,46,36.002357,-69.92545,-114.025151
5,L,47,37.774779,-72.977559,-115.037819
5,L,48,39.562233,-76.059885,-115.996259
5,L,49,41.365368,-79.170243,-116.905066
5,L,50,43.184191,-82.306448,-117.768834
5,L,51,45.016769,-85.466312,-118.591751
5,L,52,46.860814,-88.647651,-119.373894
5,L,53,48.714037,-91.848278,-120.112981
5,L,54,50.574148,-95.066008,-120.806699
5,L,55,52.438858,-98.298655,-121.452736
5,L,56,54.305877,-101.544033,-122.048779
5,L,57,56.172917,-104.799956,-122.592515
5,L,58,58.037689,-108.064238,-123.081632
5,L,59,59.897902,-111.334694,-123.513819
5,L,60,61.751267,-114.609137,-123.886761
5,L,61,63.595496,-117.885382,-124.198148
5,L,62,65.428299,-121.161243,-124.445665
5,L,63,67.247386,-124.434535,-124.627002
5,L,64,69.050469,-127.70307,-124.739846
5,L,65,70.835258,-130.964664,-124.781883
5,L,66,72.599464,-134.217131,-124.750802
5,L,67,74.340798,-137.458284,-124.64429
5,L,68,76.056969,-140.685938,-124.460035
5,L,69,77.74569,-143.897907,-124.195725
5,L,70,79.404671,-147.092006,-123.849046
5,L,71,81.031622,-150.266048,-123.417687
5,L,72,82.624254,-153.417848,-122.899334
5,L,73,84.180278,-156.545219,-122.29169
5,L,74,85.697404,-159.645976,-121.593229
5,L,75,87.173344,-162.717934,-120.803617
5,L,76,88.606935,-165.758905,-119.922618
5,L,77,90.001502,-168.766705,-118.949999
5,L,78,91.361486,-171.739148,-117.885523
5,L,79,92.691327,-174.674047,-116.728958
5,L,80,93.995465,-177.569217,-115.480067
5,L,81,95.278343,-180.422473,-114.138616
5,L,82,96.544399,-183.231627,-112.704372
5,L,83,97.798076,-185.994495,-111.177098
5,L,84,99.043813,-188.70889,-109.55656
5,L,85,100.286051,-191.372627,-107.842524
5,L,86,101.529231,-193.98352,-106.034755
5,L,87,102.777794,-196.539383,-104.133018
5,L,88,104.03618,-199.03803,-102.137079
5,L,89,105.30883,-201.477276,-100.046703
5,L,90,106.600184,-203.854934,-97.861655
5,L,91,107.914684,-206.168818,-95.5817
5,L,92,109.256769,-208.416744,-93.206605
5,L,93,110.630881,-210.596524,-90.736133
5,L,94,112.041461,-212.705974,-88.170051
5,L,95,113.492948,-214.742907,-85.508124
5,L,96,114.989784,-216.705137,-82.750117
5,L,97,116.536409,-218.59048,-79.895796
5,L,98,118.137264,-220.396748,-76.944925
5,L,99,119.796789,-222.121756,-73.897271
5,R,0,0,0,0
5,R,1,-2.97064499999999,1.161613,3.28981100000001
5,R,2,-5.59333900000001,2.18830199999999,6.554866
5,R,3,-7.87917900000002,3.082317,9.79431299999999
5,R,4,-9.83926300000002,3.845906,13.0073
5,R,5,-11.484689,4.481317,16.192975
5,R,6,-12.826554,4.990802,19.350486
5,R,7,-13.875957,5.37660699999999,22.478981
5,R,8,-14.643995,5.64098199999999,25.577607
5,R,9,-15.141765,5.786175,28.645512
5,R,10,-15.380366,5.814437,31.681846
5,R,11,-15.370895,5.728015,34.685754
5,R,12,-15.124579,5.52915899999999,37.656386
5,R,13,-14.656516,5.220117,40.592888
5,R,14,-13.986229,4.803139,43.49441
5,R,15,-13.133487,4.280473,46.360099
5,R,16,-12.118057,3.654369,49.189102
5,R,17,-10.959706,2.927074,51.980569
5,R,18,-9.678203,2.10083899999999,54.733646
5,R,19,-8.29331500000001,1.17791099999999,57.447481
5,R,20,-6.82480900000002,0.160540999999995,60.121223
5,R,21,-5.29245400000002,-0.949024000000009,62.75402
5,R,22,-3.71601600000002,-2.148534,65.345018
5,R,23,-2.11526500000002,-3.43574,67.893367
5,R,24,-0.508550000000014,-4.80839400000001,70.398214
5,R,25,1.09824700000001,-6.264246,72.858707
5,R,26,2.70572199999998,-7.80104799999999,75.273994
5,R,27,4.314528,-9.41655,77.643223
5,R,28,5.92531600000001,-11.108505,79.965541
5,R,29,7.53874100000002,-12.874662,82.240097
5,R,30,9.15545300000002,-14.712773,84.466038
5,R,31,10.776106,-16.620589,86.642513
5,R,32,12.401351,-18.595861,88.768669
5,R,33,14.031842,-20.63634,90.843655
5,R,34,15.66823,-22.739778,92.866618
5,R,35,17.311168,-24.903925,94.836705
5,R,36,18.961308,-27.126532,96.753066
5,R,37,20.619303,-29.405351,98.614847
5,R,38,22.285804,-31.738132,100.421198
5,R,39,23.961465,-34.122627,102.171264
5,R,40,25.646938,-36.556587,103.864196
5,R,41,27.342876,-39.037763,105.49914
5,R,42,29.049929,-41.563906,107.075244
5,R,43,30.768752,-44.132766,108.591657
5,R,44,32.499996,-46.742096,110.047526
5,R,45,34.244313,-49.389646,111.441999
5,R,46,36.002357,-52.073167,112.774223
5,R,47,37.774779,-54.790411,114.043348
5,R,48,39.562233,-57.539128,115.248521
5,R,49,41.365368,-60.317069,116.388889
5,R,50,43.184191,-63.121987,117.463601
5,R,51,45.016769,-65.95163,118.471807
5,R,52,46.860814,-68.803752,119.412666
5,R,53,48.714037,-71.676102,120.285346
5,R,54,50.574148,-74.566433,121.089014
5,R,55,52.438858,-77.472494,121.822835
5,R,56,54.305877,-80.392038,122.485975
5,R,57,56.172917,-83.322814,123.077602
5,R,58,58.037689,-86.262575,123.596882
5,R,59,59.897902,-89.209072,124.04298
5,R,60,61.751267,-92.160054,124.415064
5,R,61,63.595496,-95.113275,124.712299
5,R,62,65.428299,-98.066484,124.933853
5,R,63,67.247386,-101.017432,125.078891
5,R,64,69.050469,-103.963872,125.14658
5,R,65,70.835258,-106.903553,125.136085
5,R,66,72.599464,-109.834227,125.046575
5,R,67,74.340798,-112.753645,124.877214
5,R,68,76.056969,-115.659559,124.62717
5,R,69,77.74569,-118.549718,124.295608
5,R,70,79.404671,-121.421875,123.881696
5,R,71,81.031622,-124.27378,123.384599
5,R,72,82.624254,-127.103185,122.803483
5,R,73,84.180278,-129.90784,122.137516
5,R,74,85.697404,-132.685497,121.385863
5,R,75,87.173344,-135.433906,120.547691
5,R,76,88.606935,-138.150819,119.622167
5,R,77,90.001502,-140.833987,118.608456
5,R,78,91.361486,-143.481161,117.505725
5,R,79,92.691327,-146.090092,116.31314
5,R,80,93.995465,-148.658532,115.029868
5,R,81,95.278343,-151.18423,113.655075
5,R,82,96.544399,-153.664939,112.187928
5,R,83,97.798076,-156.098409,110.627592
5,R,84,99.043813,-158.482391,108.973235
5,R,85,100.286051,-160.814637,107.224022
5,R,86,101.529231,-163.092898,105.379121
5,R,87,102.777794,-165.314924,103.437696
5,R,88,104.03618,-167.478468,101.398916
5,R,89,105.30883,-169.581279,99.261945
5,R,90,106.600184,-171.621109,97.025951
5,R,91,107.914684,-173.595709,94.6901
5,R,92,109.256769,-175.50283,92.253558
5,R,93,110.630881,-177.340223,89.715491
5,R,94,112.041461,-179.10564,87.075066
5,R,95,113.492948,-180.796831,84.33145
5,R,96,114.989784,-182.411547,81.483808
5,R,97,116.536409,-183.947541,78.531308
5,R,98,118.137264,-185.402561,75.473115
5,R,99,119.796789,-186.774361,72.308395
6,L,0,0,0,0
6,L,1,-3.35646500000001,0.323646000000025,-2.93491899999998
6,L,2,-6.35576900000001,0.534787000000023,-5.89862699999998
6,L,3,-9.01148999999998,0.635251000000011,-8.88706399999995
6,L,4,-11.337206,0.626864000000012,-11.896168
6,L,5,-13.346495,0.511455000000012,-14.921878
6,L,6,-15.052936,0.290852000000001,-17.960132
6,L,7,-16.470106,-0.0331169999999759,-21.006868
6,L,8,-17.611584,-0.458625999999981,-24.058026
6,L,9,-18.490948,-0.983844999999974,-27.109544
6,L,10,-19.121776,-1.60694699999999,-30.15736
6,L,11,-19.517647,-2.32610399999999,-33.197414
6,L,12,-19.692138,-3.13949,-36.225643
6,L,13,-19.658828,-4.04527399999998,-39.237986
6,L,14,-19.431295,-5.041631,-42.230383
6,L,15,-19.023118,-6.12673199999998,-45.19877
6,L,16,-18.447874,-7.29874899999999,-48.139088
6,L,17,-17.719142,-8.55585499999998,-51.047274
6,L,18,-16.850499,-9.896221,-53.919268
6,L,19,-15.855525,-11.31802,-56.751007
6,L,20,-14.747797,-12.819425,-59.53843
6,L,21,-13.540893,-14.398607,-62.277477
6,L,22,-12.248393,-16.053738,-64.964085
6,L,23,-10.883718,-17.782991,-67.594193
6,L,24,-9.456613,-19.584538,-70.16374
6,L,25,-7.97307599999999,-21.456551,-72.668825
6,L,26,-6.43893700000001,-23.397203,-75.107833
6,L,27,-4.860028,-25.404665,-77.480847
6,L,28,-3.24217700000003,-27.477109,-79.78799
6,L,29,-1.59121499999998,-29.612709,-82.029385
6,L,30,0.0870279999999752,-31.809636,-84.205156
6,L,31,1.786721,-34.066062,-86.315427
6,L,32,3.50203499999998,-36.38016,-88.360319
6,L,33,5.22713799999997,-38.750102,-90.339958
6,L,34,6.95620100000002,-41.174059,-92.254465
6,L,35,8.68339400000002,-43.650205,-94.103965
6,L,36,10.404263,-46.176711,-95.888581
6,L,37,12.118965,-48.751749,-97.608436
6,L,38,13.828621,-51.373493,-99.263653
6,L,39,15.534352,-54.040113,-100.854356
6,L,40,17.237278,-56.749783,-102.380668
6,L,41,18.938521,-59.500674,-103.842712
6,L,42,20.639201,-62.290958,-105.240612
6,L,43,22.340439,-65.118808,-106.574491
6,L,44,24.043356,-67.982397,-107.844472
6,L,45,25.749073,-70.879895,-109.050679
6,L,46,27.45871,-73.809476,-110.193235
6,L,47,29.17339,-76.769311,-111.272263
6,L,48,30.894231,-79.757573,-112.287886
6,L,49,32.622004,-82.772435,-113.240229
6,L,50,34.356361,-85.812067,-114.129414
6,L,51,36.096731,-88.874643,-114.955565
6,L,52,37.842544,-91.95833,-115.718932
6,L,53,39.59323,-95.061267,-116.420594
6,L,54,41.348219,-98.181581,-117.061956
6,L,55,43.10694,-101.3174,-117.644422
6,L,56,44.868822,-104.466851,-118.169399
6,L,57,46.633296,-107.628062,-118.638292
6,L,58,48.399792,-110.79916,-119.052507
6,L,59,50.167738,-113.978271,-119.41345
6,L,60,51.936566,-117.163525,-119.722526
6,L,61,53.705703,-120.353048,-119.981141
6,L,62,55.474581,-123.544967,-120.190701
6,L,63,57.242628,-126.737409,-120.352611
6,L,64,59.009275,-129.928503,-120.468277
6,L,65,60.773952,-133.116376,-120.539105
6,L,66,62.536087,-136.299154,-120.5665
6,L,67,64.295111,-139.474966,-120.551868
6,L,68,66.050453,-142.641938,-120.496614
6,L,69,67.801543,-145.798198,-120.402145
6,L,70,69.547811,-148.941874,-120.269866
6,L,71,71.288686,-152.071093,-120.101182
6,L,72,73.023598,-155.183982,-119.8975
6,L,73,74.751978,-158.278668,-119.660225
6,L,74,76.473253,-161.35328,-119.389929
6,L,75,78.186855,-164.405943,-119.079013
6,L,76,79.892213,-167.434787,-118.715238
6,L,77,81.588757,-170.437937,-118.286316
6,L,78,83.275916,-173.413522,-117.779955
6,L,79,84.95312,-176.359669,-117.183866
6,L,80,86.619799,-179.274505,-116.48576
6,L,81,88.275382,-182.156157,-115.673345
6,L,82,89.919299,-185.002754,-114.734332
6,L,83,91.55098,-187.812421,-113.656431
6,L,84,93.169855,-190.583288,-112.427351
6,L,85,94.775353,-193.313481,-111.034804
6,L,86,96.366904,-196.001127,-109.469147
6,L,87,97.943938,-198.644354,-107.736908
6,L,88,99.505884,-201.241289,-105.850707
6,L,89,101.052172,-203.79006,-103.823179
6,L,90,102.582232,-206.288794,-101.666956
6,L,91,104.095493,-208.735618,-99.394672
6,L,92,105.591386,-211.12866,-97.01896
6,L,93,107.06934,-213.466047,-94.552454
6,L,94,108.528784,-215.745907,-92.007787
6,L,95,109.969148,-217.966366,-89.397592
6,L,96,111.389862,-220.125553,-86.734502
6,L,97,112.790357,-222.221594,-84.031151
6,L,98,114.17006,-224.252618,-81.300172
6,L,99,115.528403,-226.216751,-78.554199
6,R,0,0,0,0
6,R,1,-3.35646500000001,0.557821000000018,3.259963
6,R,2,-6.35576900000001,1.00527300000002,6.472858
6,R,3,-9.01148999999998,1.34412500000002,9.640061
6,R,4,-11.337206,1.57615000000001,12.762946
6,R,5,-13.346495,1.70311800000002,15.84289
6,R,6,-15.052936,1.72680100000002,18.881269
6,R,7,-16.470106,1.64897000000002,21.879458
6,R,8,-17.611584,1.47139700000002,24.838832
6,R,9,-18.490948,1.195852,27.760769
6,R,10,-19.121776,0.824106,30.646642
6,R,11,-19.517647,0.357932000000005,33.497829
6,R,12,-19.692138,-0.20089999999999,36.315704
6,R,13,-19.658828,-0.850617999999997,39.101644
6,R,14,-19.431295,-1.58945199999999,41.857024
6,R,15,-19.023118,-2.41562999999999,44.58322
6,R,16,-18.447874,-3.32737999999998,47.281607
6,R,17,-17.719142,-4.32293199999998,49.953562
6,R,18,-16.850499,-5.40051499999998,52.60046
6,R,19,-15.855525,-6.55835599999997,55.223676
6,R,20,-14.747797,-7.79468499999999,57.824587
6,R,21,-13.540893,-9.107731,60.404568
6,R,22,-12.248393,-10.495721,62.964995
6,R,23,-10.883718,-11.956886,65.507244
6,R,24,-9.456613,-13.489454,68.032463
6,R,25,-7.97307599999999,-15.091653,70.538627
6,R,26,-6.43893700000001,-16.761713,73.021375
6,R,27,-4.860028,-18.497861,75.476289
6,R,28,-3.24217700000003,-20.298328,77.898954
6,R,29,-1.59121499999998,-22.16134,80.284952
6,R,30,0.0870279999999752,-24.085129,82.629868
6,R,31,1.786721,-26.067921,84.929285
6,R,32,3.50203499999998,-28.107946,87.178786
6,R,33,5.22713799999997,-30.203433,89.373955
6,R,34,6.95620100000002,-32.35261,91.510376
6,R,35,8.68339400000002,-34.553706,93.583632
6,R,36,10.404263,-36.80495,95.589306
6,R,37,12.118965,-39.10457,97.522983
6,R,38,13.828621,-41.450796,99.380349
6,R,39,15.534352,-43.841856,101.159221
6,R,40,17.237278,-46.275978,102.859411
6,R,41,18.938521,-48.751393,104.480805
6,R,42,20.639201,-51.266328,106.023293
6,R,43,22.340439,-53.819011,107.486762
6,R,44,24.043356,-56.407673,108.871101
6,R,45,25.749073,-59.030541,110.176198
6,R,46,27.45871,-61.685845,111.40194
6,R,47,29.17339,-64.371813,112.548217
6,R,48,30.894231,-67.086674,113.614916
6,R,49,32.622004,-69.828656,114.601925
6,R,50,34.356361,-72.595989,115.509133
6,R,51,36.096731,-75.386901,116.33646
6,R,52,37.842544,-78.19962,117.084559
6,R,53,39.59323,-81.032377,117.754822
6,R,54,41.348219,-83.883399,118.34867
6,R,55,43.10694,-86.750915,118.867524
6,R,56,44.868822,-89.633153,119.312806
6,R,57,46.633296,-92.528344,119.685939
6,R,58,48.399792,-95.434715,119.988343
6,R,59,50.167738,-98.350495,120.221441
6,R,60,51.936566,-101.273913,120.386654
6,R,61,53.705703,-104.203198,120.485405
6,R,62,55.474581,-107.136578,120.519114
6,R,63,57.242628,-110.072283,120.489205
6,R,64,59.009275,-113.00854,120.397097
6,R,65,60.773952,-115.943579,120.244214
6,R,66,62.536087,-118.875629,120.031977
6,R,67,64.295111,-121.802917,119.761807
6,R,68,66.050453,-124.723674,119.435127
6,R,69,67.801543,-127.636128,119.053358
6,R,70,69.547811,-130.538506,118.617922
6,R,71,71.288686,-133.42904,118.130241
6,R,72,73.023598,-136.305956,117.591736
6,R,73,74.751978,-139.167484,117.003829
6,R,74,76.473253,-142.011852,116.367068
6,R,75,78.186855,-144.837289,115.678987
6,R,76,79.892213,-147.642025,114.936476
6,R,77,81.588757,-150.424287,114.136423
6,R,78,83.275916,-153.182305,113.275717
6,R,79,84.95312,-155.914307,112.351247
6,R,80,86.619799,-158.618522,111.359901
6,R,81,88.275382,-161.293179,110.298567
6,R,82,89.919299,-163.936507,109.164136
6,R,83,91.55098,-166.546733,107.953494
6,R,84,93.169855,-169.122088,106.663532
6,R,85,94.775353,-171.660799,105.291137
6,R,86,96.366904,-174.161096,103.833566
6,R,87,97.943938,-176.621208,102.290581
6,R,88,99.505884,-179.039362,100.66299
6,R,89,101.052172,-181.413788,98.951605
6,R,90,102.582232,-183.742715,97.157237
6,R,91,104.095493,-186.024371,95.280698
6,R,92,105.591386,-188.256985,93.3228
6,R,93,107.06934,-190.438786,91.284354
6,R,94,108.528784,-192.568002,89.166172
6,R,95,109.969148,-194.642863,86.969066
6,R,96,111.389862,-196.661597,84.693847
6,R,97,112.790357,-198.622433,82.341326
6,R,98,114.17006,-200.523599,79.912316
