rib_index,side,point_index,x,y,z
3,R,85,37.610371,-154.474767,84.584443
3,R,86,39.032768,-156.649902,82.418495
3,R,87,40.472846,-158.775195,80.210886
3,R,88,41.930801,-160.848974,77.968114
3,R,89,43.40683,-162.869567,75.696675
3,R,90,44.901128,-164.8353,73.403067
3,R,91,46.413893,-166.744501,71.093788
3,R,92,47.94532,-168.595497,68.775334
3,R,93,49.495607,-170.386616,66.454203
3,R,94,51.06495,-172.116185,64.136892
3,R,95,52.653546,-173.782532,61.829898
3,R,96,54.26159,-175.383983,59.53972
3,R,97,55.889279,-176.918866,57.272853
3,R,98,57.53681,-178.385509,55.035795
3,R,99,59.20438,-179.782239,52.835044
4,L,0,0,0,0
4,L,1,-2.04204199999998,2.57657399999999,-1.79809299999999
4,L,2,-4.34364899999997,4.928123,-3.775126
4,L,3,-6.84588600000001,7.05915399999999,-5.91905300000002
4,L,4,-9.489822,8.974169,-8.217828
4,L,5,-12.216522,10.677675,-10.659406
4,L,6,-14.967055,12.174177,-13.231741
4,L,7,-17.682487,13.468178,-15.922789
4,L,8,-20.303886,14.564185,-18.720504
4,L,9,-22.772318,15.466702,-21.61284
4,L,10,-25.028851,16.180235,-24.587752
4,L,11,-27.014552,16.709287,-27.633194
4,L,12,-28.670488,17.058365,-30.737121
4,L,13,-29.937942,17.231972,-33.887489
4,L,14,-30.787448,17.234615,-37.07225
4,L,15,-31.24816,17.070798,-40.27936
4,L,16,-31.356226,16.745026,-43.496774
4,L,17,-31.147797,16.261803,-46.712445
4,L,18,-30.65902,15.625636,-49.914329
4,L,19,-29.926044,14.841028,-53.09038
4,L,20,-28.985017,13.912485,-56.228553
4,L,21,-27.872089,12.844512,-59.316802
4,L,22,-26.623408,11.641614,-62.343082
4,L,23,-25.275123,10.308295,-65.295348
4,L,24,-23.863382,8.84906099999999,-68.161554
4,L,25,-22.421119,7.268417,-70.931347
4,L,26,-20.959266,5.57086699999999,-73.603769
4,L,27,-19.479545,3.76091599999999,-76.181098
4,L,28,-17.983645,1.84307099999999,-78.665615
4,L,29,-16.473256,-0.178166000000004,-81.059601
4,L,30,-14.950067,-2.298288,-83.365337
4,L,31,-13.415767,-4.51279,-85.585105
4,L,32,-11.872048,-6.817168,-87.721185
4,L,33,-10.320597,-9.206917,-89.77586
4,L,34,-8.763104,-11.677532,-91.751409
4,L,35,-7.20125999999999,-14.224507,-93.650116
4,L,36,-5.636754,-16.843338,-95.474259
4,L,37,-4.07127600000001,-19.52952,-97.226122
4,L,38,-2.50651399999998,-22.278548,-98.907984
4,L,39,-0.944159000000013,-25.085917,-100.522128
4,L,40,0.614100000000008,-27.947122,-102.070834
4,L,41,2.16657300000003,-30.857658,-103.556384
4,L,42,3.71157099999999,-33.813019,-104.981059
4,L,43,5.24740300000002,-36.808702,-106.34714
4,L,44,6.772381,-39.840201,-107.656908
4,L,45,8.28481500000004,-42.903011,-108.912645
4,L,46,9.78301500000003,-45.992628,-110.116632
4,L,47,11.265291,-49.104545,-111.271149
4,L,48,12.729954,-52.234259,-112.378479
4,L,49,14.175315,-55.377264,-113.440901
4,L,50,15.600184,-58.529056,-114.460699
4,L,51,17.005872,-61.685553,-115.439513
4,L,52,18.39447,-64.845018,-116.375461
4,L,53,19.76807,-68.006512,-117.265452
4,L,54,21.128763,-71.169101,-118.106394
4,L,55,22.478642,-74.331847,-118.895195
4,L,56,23.819796,-77.493816,-119.628764
4,L,57,25.154318,-80.654071,-120.304008
4,L,58,26.484299,-83.811676,-120.917836
4,L,59,27.811831,-86.965695,-121.467155
4,L,60,29.139004,-90.115192,-121.948875
4,L,61,30.467911,-93.259231,-122.359902
4,L,62,31.800643,-96.396877,-122.697145
4,L,63,33.139291,-99.527192,-122.957513
4,L,64,34.485946,-102.649242,-123.137912
4,L,65,35.842701,-105.762089,-123.235252
4,L,66,37.211646,-108.864799,-123.246441
4,L,67,38.594874,-111.956435,-123.168386
4,L,68,39.994475,-115.03606,-122.997996
4,L,69,41.412541,-118.10274,-122.732179
4,L,70,42.851163,-121.155538,-122.367843
4,L,71,44.312433,-124.193519,-121.901895
4,L,72,45.798442,-127.215745,-121.331245
4,L,73,47.311282,-130.221281,-120.652816
4,L,74,48.852829,-133.209191,-119.865628
4,L,75,50.422529,-136.17854,-118.972877
4,L,76,52.018292,-139.12839,-117.978256
4,L,77,53.638002,-142.057807,-116.885458
4,L,78,55.279545,-144.965854,-115.698173
4,L,79,56.940806,-147.851594,-114.420094
4,L,80,58.619671,-150.714093,-113.054915
4,L,81,60.314024,-153.552414,-111.606326
4,L,82,62.02175,-156.365621,-110.07802
4,L,83,63.740735,-159.152778,-108.473689
4,L,84,65.468864,-161.912949,-106.797025
4,L,85,67.204022,-164.645199,-105.051721
4,L,86,68.944094,-167.34859,-103.241469
4,L,87,70.686966,-170.022187,-101.36996
4,L,88,72.430523,-172.665055,-99.440888
4,L,89,74.172649,-175.276256,-97.457944
4,L,90,75.91123,-177.854856,-95.42482
4,L,91,77.644151,-180.399917,-93.34521
4,L,92,79.369298,-182.910505,-91.222804
4,L,93,81.084555,-185.385683,-89.061295
4,L,94,82.787807,-187.824515,-86.864375
4,L,95,84.476941,-190.226065,-84.635736
4,L,96,86.14984,-192.589397,-82.379072
4,L,97,87.804391,-194.913575,-80.098073
4,L,98,89.438478,-197.197663,-77.796432
4,L,99,91.049987,-199.440725,-75.477841
4,R,0,0,0,0
4,R,1,-2.04204199999998,1.45079700000001,2.89811999999998
4,R,2,-4.34364899999997,2.74852200000001,5.80262199999999
4,R,3,-6.84588600000001,3.896664,8.71241199999997
4,R,4,-9.489822,4.89871600000001,11.626392
4,R,5,-12.216522,5.758168,14.543466
4,R,6,-14.967055,6.478511,17.46254
4,R,7,-17.682487,7.063237,20.382517
4,R,8,-20.303886,7.51583600000001,23.302301
4,R,9,-22.772318,7.8398,26.220796
4,R,10,-25.028851,8.03862000000001,29.136906
4,R,11,-27.014552,8.115787,32.049535
4,R,12,-28.670488,8.074792,34.957587
4,R,13,-29.937942,7.91912600000001,37.859967
4,R,14,-30.787448,7.65228,40.755578
4,R,15,-31.24816,7.27774500000001,43.643325
4,R,16,-31.356226,6.799013,46.522111
4,R,17,-31.147797,6.21957400000001,49.390841
4,R,18,-30.65902,5.54292000000001,52.248418
4,R,19,-29.926044,4.772542,55.093747
4,R,20,-28.985017,3.91193,57.925732
4,R,21,-27.872089,2.96457700000001,60.743276
4,R,22,-26.623408,1.933972,63.545284
4,R,23,-25.275123,0.82360700000001,66.33066
4,R,24,-23.863382,-0.36305999999999,69.098248
4,R,25,-22.421119,-1.623611,71.845024
4,R,26,-20.959266,-2.956839,74.565796
4,R,27,-19.479545,-4.36160099999999,77.255247
4,R,28,-17.983645,-5.836759,79.90806
4,R,29,-16.473256,-7.38117099999999,82.51892
4,R,30,-14.950067,-8.993697,85.08251
4,R,31,-13.415767,-10.673197,87.593514
4,R,32,-11.872048,-12.41853,90.046616
4,R,33,-10.320597,-14.228555,92.436499
4,R,34,-8.763104,-16.102133,94.757847
4,R,35,-7.20125999999999,-18.038123,97.005344
4,R,36,-5.636754,-20.035385,99.173674
4,R,37,-4.07127600000001,-22.092778,101.257542
4,R,38,-2.50651399999998,-24.209161,103.253234
4,R,39,-0.944159000000013,-26.383395,105.159674
4,R,40,0.614100000000008,-28.614338,106.976035
4,R,41,2.16657300000003,-30.900851,108.701489
4,R,42,3.71157099999999,-33.241793,110.335211
4,R,43,5.24740300000002,-35.636023,111.876372
4,R,44,6.772381,-38.082401,113.324147
4,R,45,8.28481500000004,-40.579787,114.677708
4,R,46,9.78301500000003,-43.127041,115.936229
4,R,47,11.265291,-45.723021,117.098882
4,R,48,12.729954,-48.366588,118.164841
4,R,49,14.175315,-51.0566,119.133278
4,R,50,15.600184,-53.791884,120.003399
4,R,51,17.005872,-56.570157,120.775401
4,R,52,18.39447,-59.387823,121.450666
4,R,53,19.76807,-62.24121,122.030642
4,R,54,21.128763,-65.126644,122.51678
4,R,55,22.478642,-68.040453,122.910527
4,R,56,23.819796,-70.978964,123.213333
4,R,57,25.154318,-73.938505,123.426649
4,R,58,26.484299,-76.915402,123.551921
4,R,59,27.811831,-79.905983,123.590601
4,R,60,29.139004,-82.906575,123.544138
4,R,61,30.467911,-85.913506,123.41398
4,R,62,31.800643,-88.923102,123.201576
4,R,63,33.139291,-91.931691,122.908377
4,R,64,34.485946,-94.9356,122.535831
4,R,65,35.842701,-97.931157,122.085387
4,R,66,37.211646,-100.914689,121.558496
4,R,67,38.594874,-103.882522,120.956605
4,R,68,39.994475,-106.830984,120.281165
4,R,69,41.412541,-109.756403,119.533624
4,R,70,42.851163,-112.655106,118.715431
4,R,71,44.312433,-115.523419,117.828037
4,R,72,45.798442,-118.357671,116.872891
4,R,73,47.311282,-121.154562,115.851421
4,R,74,48.852829,-123.913571,114.764911
4,R,75,50.422529,-126.635427,113.614581
4,R,76,52.018292,-129.320864,112.401648
4,R,77,53.638002,-131.970617,111.12733
4,R,78,55.279545,-134.585422,109.792845
4,R,79,56.940806,-137.166013,108.39941
4,R,80,58.619671,-139.713125,106.948245
4,R,81,60.314024,-142.227493,105.440566
4,R,82,62.02175,-144.709851,103.877592
4,R,83,63.740735,-147.160935,102.260541
4,R,84,65.468864,-149.581479,100.59063
4,R,85,67.204022,-151.972218,98.869079
4,R,86,68.944094,-154.333887,97.097103
4,R,87,70.686966,-156.667221,95.275923
4,R,88,72.430523,-158.972955,93.406754
4,R,89,74.172649,-161.251823,91.490817
4,R,90,75.91123,-163.504561,89.529327
4,R,91,77.644151,-165.731903,87.523505
4,R,92,79.369298,-167.934584,85.474566
4,R,93,81.084555,-170.113338,83.38373
4,R,94,82.787807,-172.268902,81.252214
4,R,95,84.476941,-174.402009,79.081236
4,R,96,86.14984,-176.513395,76.872015
4,R,97,87.804391,-178.603793,74.625768
4,R,98,89.438478,-180.67394,72.343713
4,R,99,91.049987,-182.72457,70.027068
5,L,0,0,0,0
5,L,1,-2.31063600000004,0.700794999999999,-3.02187400000003
5,L,2,-5.01503300000002,1.27082299999999,-6.06904900000001
5,L,3,-8.02319600000004,1.712271,-9.13801799999999
5,L,4,-11.245131,2.027325,-12.225269
5,L,5,-14.590845,2.21817,-15.327293
5,L,6,-17.970343,2.286992,-18.440581
5,L,7,-21.293632,2.23597700000001,-21.561622
5,L,8,-24.470718,2.067311,-24.686908
5,L,9,-27.411608,1.783179,-27.812928
5,L,10,-30.026307,1.385768,-30.936172
5,L,11,-32.224821,0.877263999999997,-34.053132
5,L,12,-33.917157,0.259850999999998,-37.160297
5,L,13,-35.034094,-0.464282999999995,-40.254158
5,L,14,-35.600913,-1.29295399999999,-43.331204
5,L,15,-35.669749,-2.223975,-46.387927
5,L,16,-35.292742,-3.25516,-49.420817
5,L,17,-34.522031,-4.38432400000001,-52.426363
5,L,18,-33.409755,-5.609281,-55.401057
5,L,19,-32.008052,-6.927845,-58.341388
5,L,20,-30.369061,-8.33783,-61.243847
5,L,21,-28.544922,-9.83705,-64.104925
5,L,22,-26.587774,-11.42332,-66.921111
5,L,23,-24.549754,-13.094453,-69.688895
5,L,24,-22.483003,-14.848264,-72.404769
5,L,25,-20.436149,-16.682567,-75.065303
5,L,26,-18.425219,-18.595176,-77.667658
5,L,27,-16.44853,-20.583905,-80.209257
5,L,28,-14.504226,-22.646569,-82.687525
5,L,29,-12.590448,-24.780982,-85.099885
5,L,30,-10.705341,-26.984957,-87.443762
5,L,31,-8.84704600000003,-29.256309,-89.716581
5,L,32,-7.01370600000001,-31.592852,-91.915765
5,L,33,-5.20346499999999,-33.9924,-94.03874
5,L,34,-3.41446400000001,-36.452768,-96.082929
5,L,35,-1.64484700000003,-38.971769,-98.045757
5,L,36,0.10724399999998,-41.547218,-99.924648
5,L,37,1.84366599999998,-44.176929,-101.717026
5,L,38,3.56627699999996,-46.858716,-103.420316
5,L,39,5.27693299999999,-49.590394,-105.032054
5,L,40,6.97749199999998,-52.369775,-106.552995
5,L,41,8.66981099999998,-55.194675,-107.987539
5,L,42,10.355747,-58.062908,-109.340282
5,L,43,12.037158,-60.972288,-110.61582
5,L,44,13.715901,-63.920629,-111.818747
5,L,45,15.393833,-66.905744,-112.953658
5,L,46,17.072811,-69.92545,-114.025151
5,L,47,18.754694,-72.977559,-115.037819
5,L,48,20.441337,-76.059885,-115.996259
5,L,49,22.134598,-79.170243,-116.905066
5,L,50,23.836089,-82.306448,-117.768834
5,L,51,25.546012,-85.466312,-118.591751
5,L,52,27.264072,-88.647651,-119.373894
5,L,53,28.989969,-91.848278,-120.112981
5,L,54,30.723408,-95.066008,-120.806699
5,L,55,32.46409,-98.298655,-121.452736
5,L,56,34.211718,-101.544033,-122.048779
5,L,57,35.965995,-104.799956,-122.592515
5,L,58,37.726623,-108.064238,-123.081632
5,L,59,39.493305,-111.334694,-123.513819
5,L,60,41.265744,-114.609137,-123.886761
5,L,61,43.043642,-117.885382,-124.198148
5,L,62,44.826701,-121.161243,-124.445665
5,L,63,46.614625,-124.434535,-124.627002
5,L,64,48.407115,-127.70307,-124.739846
5,L,65,50.203875,-130.964664,-124.781883
5,L,66,52.004607,-134.217131,-124.750802
5,L,67,53.809014,-137.458284,-124.64429
5,L,68,55.616798,-140.685938,-124.460035
5,L,69,57.427662,-143.897907,-124.195725
5,L,70,59.241308,-147.092006,-123.849046
5,L,71,61.05744,-150.266048,-123.417687
5,L,72,62.875759,-153.417848,-122.899334
5,L,73,64.695968,-156.545219,-122.29169
5,L,74,66.51777,-159.645976,-121.593229
5,L,75,68.340867,-162.717934,-120.803617
5,L,76,70.164963,-165.758905,-119.922618
5,L,77,71.989759,-168.766705,-118.949999
5,L,78,73.814958,-171.739148,-117.885523
5,L,79,75.640263,-174.674047,-116.728958
5,L,80,77.465376,-177.569217,-115.480067
5,L,81,79.29,-180.422473,-114.138616
5,L,82,81.113838,-183.231627,-112.704372
5,L,83,82.936592,-185.994495,-111.177098
5,L,84,84.757965,-188.70889,-109.55656
5,L,85,86.577659,-191.372627,-107.842524
5,L,86,88.395377,-193.98352,-106.034755
5,L,87,90.210822,-196.539383,-104.133018
5,L,88,92.023695,-199.03803,-102.137079
5,L,89,93.833701,-201.477276,-100.046703
5,L,90,95.640541,-203.854934,-97.861655
5,L,91,97.443917,-206.168818,-95.5817
5,L,92,99.243533,-208.416744,-93.206605
5,L,93,101.039092,-210.596524,-90.736133
5,L,94,102.830294,-212.705974,-88.170051
5,L,95,104.616845,-214.742907,-85.508124
5,L,96,106.398445,-216.705137,-82.750117
5,L,97,108.174797,-218.59048,-79.895796
5,L,98,109.945605,-220.396748,-76.944925
5,L,99,111.71057,-222.121756,-73.897271
5,R,0,0,0,0
5,R,1,-2.31063600000004,1.161613,3.28981100000001
5,R,2,-5.01503300000002,2.18830199999999,6.554866
5,R,3,-8.02319600000004,3.082317,9.79431299999999
5,R,4,-11.245131,3.845906,13.0073
5,R,5,-14.590845,4.481317,16.192975
5,R,6,-17.970343,4.990802,19.350486
5,R,7,-21.293632,5.37660699999999,22.478981
5,R,8,-24.470718,5.64098199999999,25.577607
5,R,9,-27.411608,5.786175,28.645512
5,R,10,-30.026307,5.814437,31.681846
5,R,11,-32.224821,5.728015,34.685754
5,R,12,-33.917157,5.52915899999999,37.656386
5,R,13,-35.034094,5.220117,40.592888
5,R,14,-35.600913,4.803139,43.49441
5,R,15,-35.669749,4.280473,46.360099
5,R,16,-35.292742,3.654369,49.189102
5,R,17,-34.522031,2.927074,51.980569
5,R,18,-33.409755,2.10083899999999,54.733646
5,R,19,-32.008052,1.17791099999999,57.447481
5,R,20,-30.369061,0.160540999999995,60.121223
5,R,21,-28.544922,-0.949024000000009,62.75402
5,R,22,-26.587774,-2.148534,65.345018
5,R,23,-24.549754,-3.43574,67.893367
5,R,24,-22.483003,-4.80839400000001,70.398214
5,R,25,-20.436149,-6.264246,72.858707
5,R,26,-18.425219,-7.80104799999999,75.273994
5,R,27,-16.44853,-9.41655,77.643223
5,R,28,-14.504226,-11.108505,79.965541
5,R,29,-12.590448,-12.874662,82.240097
5,R,30,-10.705341,-14.712773,84.466038
5,R,31,-8.84704600000003,-16.620589,86.642513
5,R,32,-7.01370600000001,-18.595861,88.768669
5,R,33,-5.20346499999999,-20.63634,90.843655
5,R,34,-3.41446400000001,-22.739778,92.866618
5,R,35,-1.64484700000003,-24.903925,94.836705
5,R,36,0.10724399999998,-27.126532,96.753066
5,R,37,1.84366599999998,-29.405351,98.614847
5,R,38,3.56627699999996,-31.738132,100.421198
5,R,39,5.27693299999999,-34.122627,102.171264
5,R,40,6.97749199999998,-36.556587,103.864196
5,R,41,8.66981099999998,-39.037763,105.49914
5,R,42,10.355747,-41.563906,107.075244
5,R,43,12.037158,-44.132766,108.591657
5,R,44,13.715901,-46.742096,110.047526
5,R,45,15.393833,-49.389646,111.441999
5,R,46,17.072811,-52.073167,112.774223
5,R,47,18.754694,-54.790411,114.043348
5,R,48,20.441337,-57.539128,115.248521
5,R,49,22.134598,-60.317069,116.388889
5,R,50,23.836089,-63.121987,117.463601
5,R,51,25.546012,-65.95163,118.471807
5,R,52,27.264072,-68.803752,119.412666
5,R,53,28.989969,-71.676102,120.285346
5,R,54,30.723408,-74.566433,121.089014
5,R,55,32.46409,-77.472494,121.822835
5,R,56,34.211718,-80.392038,122.485975
5,R,57,35.965995,-83.322814,123.077602
5,R,58,37.726623,-86.262575,123.596882
5,R,59,39.493305,-89.209072,124.04298
5,R,60,41.265744,-92.160054,124.415064
5,R,61,43.043642,-95.113275,124.712299
5,R,62,44.826701,-98.066484,124.933853
5,R,63,46.614625,-101.017432,125.078891
5,R,64,48.407115,-103.963872,125.14658
5,R,65,50.203875,-106.903553,125.136085
5,R,66,52.004607,-109.834227,125.046575
5,R,67,53.809014,-112.753645,124.877214
5,R,68,55.616798,-115.659559,124.62717
5,R,69,57.427662,-118.549718,124.295608
5,R,70,59.241308,-121.421875,123.881696
5,R,71,61.05744,-124.27378,123.384599
5,R,72,62.875759,-127.103185,122.803483
5,R,73,64.695968,-129.90784,122.137516
5,R,74,66.51777,-132.685497,121.385863
5,R,75,68.340867,-135.433906,120.547691
5,R,76,70.164963,-138.150819,119.622167
5,R,77,71.989759,-140.833987,118.608456
5,R,78,73.814958,-143.481161,117.505725
5,R,79,75.640263,-146.090092,116.31314
5,R,80,77.465376,-148.658532,115.029868
5,R,81,79.29,-151.18423,113.655075
5,R,82,81.113838,-153.664939,112.187928
5,R,83,82.936592,-156.098409,110.627592
5,R,84,84.757965,-158.482391,108.973235
5,R,85,86.577659,-160.814637,107.224022
5,R,86,88.395377,-163.092898,105.379121
5,R,87,90.210822,-165.314924,103.437696
5,R,88,92.023695,-167.478468,101.398916
5,R,89,93.833701,-169.581279,99.261945
5,R,90,95.640541,-171.621109,97.025951
5,R,91,97.443917,-173.595709,94.6901
5,R,92,99.243533,-175.50283,92.253558
5,R,93,101.039092,-177.340223,89.715491
5,R,94,102.830294,-179.10564,87.075066
5,R,95,104.616845,-180.796831,84.33145
5,R,96,106.398445,-182.411547,81.483808
5,R,97,108.174797,-183.947541,78.531308
5,R,98,109.945605,-185.402561,75.473115
5,R,99,111.71057,-186.774361,72.308395
6,L,0,0,0,0
6,L,1,-3.55164100000002,0.323646000000025,-2.93491899999998
6,L,2,-7.28014100000001,0.534787000000023,-5.89862699999998
6,L,3,-11.110916,0.635251000000011,-8.88706399999995
6,L,4,-14.969383,0.626864000000012,-11.896168
6,L,5,-18.780958,0.511455000000012,-14.921878
6,L,6,-22.471059,0.290852000000001,-17.960132
6,L,7,-25.9651,-0.0331169999999759,-21.006868
6,L,8,-29.1885,-0.458625999999981,-24.058026
6,L,9,-32.066674,-0.983844999999974,-27.109544
6,L,10,-34.52504,-1.60694699999999,-30.15736
6,L,11,-36.489013,-2.32610399999999,-33.197414
6,L,12,-37.885503,-3.13949,-36.225643
6,L,13,-38.694658,-4.04527399999998,-39.237986
6,L,14,-38.963153,-5.041631,-42.230383
6,L,15,-38.741858,-6.12673199999998,-45.19877
6,L,16,-38.081639,-7.29874899999999,-48.139088
6,L,17,-37.033363,-8.55585499999998,-51.047274
6,L,18,-35.647899,-9.896221,-53.919268
6,L,19,-33.976113,-11.31802,-56.751007
6,L,20,-32.068872,-12.819425,-59.53843
6,L,21,-29.977046,-14.398607,-62.277477
6,L,22,-27.751499,-16.053738,-64.964085
6,L,23,-25.443102,-17.782991,-67.594193
6,L,24,-23.099659,-19.584538,-70.16374
6,L,25,-20.739697,-21.456551,-72.668825
6,L,26,-18.365468,-23.397203,-75.107833
6,L,27,-15.979049,-25.404665,-77.480847
6,L,28,-13.582516,-27.477109,-79.78799
6,L,29,-11.177947,-29.612709,-82.029385
6,L,30,-8.76741900000002,-31.809636,-84.205156
6,L,31,-6.35300799999999,-34.066062,-86.315427
6,L,32,-3.93679100000003,-36.38016,-88.360319
6,L,33,-1.52084600000001,-38.750102,-90.339958
6,L,34,0.892751999999973,-41.174059,-92.254465
6,L,35,3.30192399999999,-43.650205,-94.103965
6,L,36,5.70459399999999,-46.176711,-95.888581
6,L,37,8.09868599999999,-48.751749,-97.608436
6,L,38,10.482121,-51.373493,-99.263653
6,L,39,12.852824,-54.040113,-100.854356
6,L,40,15.208717,-56.749783,-102.380668
6,L,41,17.547724,-59.500674,-103.842712
6,L,42,19.867767,-62.290958,-105.240612
6,L,43,22.16677,-65.118808,-106.574491
6,L,44,24.442655,-67.982397,-107.844472
6,L,45,26.693347,-70.879895,-109.050679
6,L,46,28.916767,-73.809476,-110.193235
6,L,47,31.110839,-76.769311,-111.272263
6,L,48,33.273486,-79.757573,-112.287886
6,L,49,35.402631,-82.772435,-113.240229
6,L,50,37.497101,-85.812067,-114.129414
6,L,51,39.559171,-88.874643,-114.955565
6,L,52,41.59194,-91.95833,-115.718932
6,L,53,43.598509,-95.061267,-116.420594
6,L,54,45.581976,-98.181581,-117.061956
6,L,55,47.545442,-101.3174,-117.644422
6,L,56,49.492004,-104.466851,-118.169399
6,L,57,51.424764,-107.628062,-118.638292
6,L,58,53.34682,-110.79916,-119.052507
6,L,59,55.261272,-113.978271,-119.41345
6,L,60,57.171218,-117.163525,-119.722526
6,L,61,59.07976,-120.353048,-119.981141
6,L,62,60.989996,-123.544967,-120.190701
6,L,63,62.905025,-126.737409,-120.352611
6,L,64,64.827947,-129.928503,-120.468277
6,L,65,66.761862,-133.116376,-120.539105
6,L,66,68.709868,-136.299154,-120.5665
6,L,67,70.675066,-139.474966,-120.551868
6,L,68,72.660554,-142.641938,-120.496614
6,L,69,74.669433,-145.798198,-120.402145
6,L,70,76.704801,-148.941874,-120.269866
6,L,71,78.769759,-152.071093,-120.101182
6,L,72,80.867404,-155.183982,-119.8975
6,L,73,83.000838,-158.278668,-119.660225
6,L,74,85.173087,-161.35328,-119.389929
6,L,75,87.384079,-164.405943,-119.079013
6,L,76,89.629543,-167.434787,-118.715238
6,L,77,91.904911,-170.437937,-118.286316
6,L,78,94.205614,-173.413522,-117.779955
6,L,79,96.527082,-176.359669,-117.183866
6,L,80,98.864746,-179.274505,-116.48576
6,L,81,101.214037,-182.156157,-115.673345
6,L,82,103.570387,-185.002754,-114.734332
6,L,83,105.929225,-187.812421,-113.656431
6,L,84,108.285983,-190.583288,-112.427351
6,L,85,110.636092,-193.313481,-111.034804
6,L,86,112.974982,-196.001127,-109.469147
6,L,87,115.298086,-198.644354,-107.736908
6,L,88,117.600832,-201.241289,-105.850707
6,L,89,119.878653,-203.79006,-103.823179
6,L,90,122.126979,-206.288794,-101.666956
6,L,91,124.341241,-208.735618,-99.394672
6,L,92,126.516871,-211.12866,-97.01896
6,L,93,128.649298,-213.466047,-94.552454
6,L,94,130.733954,-215.745907,-92.007787
6,L,95,132.76627,-217.966366,-89.397592
6,L,96,134.741676,-220.125553,-86.734502
6,L,97,136.655604,-222.221594,-84.031151
6,L,98,138.503484,-224.252618,-81.300172
6,L,99,140.280748,-226.216751,-78.554199
6,R,0,0,0,0
6,R,1,-3.55164100000002,0.557821000000018,3.259963
6,R,2,-7.28014100000001,1.00527300000002,6.472858
6,R,3,-11.110916,1.34412500000002,9.640061
6,R,4,-14.969383,1.57615000000001,12.762946
6,R,5,-18.780958,1.70311800000002,15.84289
6,R,6,-22.471059,1.72680100000002,18.881269
6,R,7,-25.9651,1.64897000000002,21.879458
6,R,8,-29.1885,1.47139700000002,24.838832
6,R,9,-32.066674,1.195852,27.760769
6,R,10,-34.52504,0.824106,30.646642
6,R,11,-36.489013,0.357932000000005,33.497829
6,R,12,-37.885503,-0.20089999999999,36.315704
6,R,13,-38.694658,-0.850617999999997,39.101644
6,R,14,-38.963153,-1.58945199999999,41.857024
6,R,15,-38.741858,-2.41562999999999,44.58322
6,R,16,-38.081639,-3.32737999999998,47.281607
6,R,17,-37.033363,-4.32293199999998,49.953562
6,R,18,-35.647899,-5.40051499999998,52.60046
6,R,19,-33.976113,-6.55835599999997,55.223676
6,R,20,-32.068872,-7.79468499999999,57.824587
6,R,21,-29.977046,-9.107731,60.404568
6,R,22,-27.751499,-10.495721,62.964995
6,R,23,-25.443102,-11.956886,65.507244
6,R,24,-23.099659,-13.489454,68.032463
6,R,25,-20.739697,-15.091653,70.538627
6,R,26,-18.365468,-16.761713,73.021375
6,R,27,-15.979049,-18.497861,75.476289
6,R,28,-13.582516,-20.298328,77.898954
6,R,29,-11.177947,-22.16134,80.284952
6,R,30,-8.76741900000002,-24.085129,82.629868
6,R,31,-6.35300799999999,-26.067921,84.929285
6,R,32,-3.93679100000003,-28.107946,87.178786
6,R,33,-1.52084600000001,-30.203433,89.373955
6,R,34,0.892751999999973,-32.35261,91.510376
6,R,35,3.30192399999999,-34.553706,93.583632
6,R,36,5.70459399999999,-36.80495,95.589306
6,R,37,8.09868599999999,-39.10457,97.522983
6,R,38,10.482121,-41.450796,99.380349
6,R,39,12.852824,-43.841856,101.159221
6,R,40,15.208717,-46.275978,102.859411
6,R,41,17.547724,-48.751393,104.480805
6,R,42,19.867767,-51.266328,106.023293
6,R,43,22.16677,-53.819011,107.486762
6,R,44,24.442655,-56.407673,108.871101
6,R,45,26.693347,-59.030541,110.176198
6,R,46,28.916767,-61.685845,111.40194
6,R,47,31.110839,-64.371813,112.548217
6,R,48,33.273486,-67.086674,113.614916
6,R,49,35.402631,-69.828656,114.601925
6,R,50,37.497101,-72.595989,115.509133
6,R,51,39.559171,-75.386901,116.33646
6,R,52,41.59194,-78.19962,117.084559
6,R,53,43.598509,-81.032377,117.754822
6,R,54,45.581976,-83.883399,118.34867
6,R,55,47.545442,-86.750915,118.867524
6,R,56,49.492004,-89.633153,119.312806
6,R,57,51.424764,-92.528344,119.685939
6,R,58,53.34682,-95.434715,119.988343
6,R,59,55.261272,-98.350495,120.221441
6,R,60,57.171218,-101.273913,120.386654
6,R,61,59.07976,-104.203198,120.485405
6,R,62,60.989996,-107.136578,120.519114
6,R,63,62.905025,-110.072283,120.489205
6,R,64,64.827947,-113.00854,120.397097
6,R,65,66.761862,-115.943579,120.244214
6,R,66,68.709868,-118.875629,120.031977
6,R,67,70.675066,-121.802917,119.761807
6,R,68,72.660554,-124.723674,119.435127
6,R,69,74.669433,-127.636128,119.053358
6,R,70,76.704801,-130.538506,118.617922
6,R,71,78.769759,-133.42904,118.130241
6,R,72,80.867404,-136.305956,117.591736
6,R,73,83.000838,-139.167484,117.003829
6,R,74,85.173087,-142.011852,116.367068
6,R,75,87.384079,-144.837289,115.678987
6,R,76,89.629543,-147.642025,114.936476
6,R,77,91.904911,-150.424287,114.136423
6,R,78,94.205614,-153.182305,113.275717
6,R,79,96.527082,-155.914307,112.351247
6,R,80,98.864746,-158.618522,111.359901
6,R,81,101.214037,-161.293179,110.298567
6,R,82,103.570387,-163.936507,109.164136
